course_id,course_code,course_name,enrollment_id,enrollment_status,start_date,completion_date,student_id,service_number,first_name,last_name,email,rank,student_status,company_name,contact_number,gender,date_of_birth
15,LEA-49,Leadership Neque 4,451,Failed,2026-01-09,2026-03-20,114,SN-2022-4791,Gerard,Ashton,gerard.ashton@cebisa-mhlangu.net,Recruit,Active,Company Sunt 93,+27 76 652 3198,Male,2002-02-17
27,TAC-105,Tactics Odio 3,452,Failed,2025-04-25,2025-06-03,114,SN-2022-4791,Gerard,Ashton,gerard.ashton@cebisa-mhlangu.net,Recruit,Active,Company Sunt 93,+27 76 652 3198,Male,2002-02-17
16,INT-29,Intelligence Debitis 2,453,Failed,2025-02-06,2025-04-17,114,SN-2022-4791,Gerard,Ashton,gerard.ashton@cebisa-mhlangu.net,Recruit,Active,Company Sunt 93,+27 76 652 3198,Male,2002-02-17
11,INT-616,Intelligence Laboriosam 4,454,Failed,2025-05-01,2025-06-19,114,SN-2022-4791,Gerard,Ashton,gerard.ashton@cebisa-mhlangu.net,Recruit,Active,Company Sunt 93,+27 76 652 3198,Male,2002-02-17
30,ENG-671,Engineering Eum 4,455,Completed,2025-08-04,2025-09-08,115,SN-2022-3984,Zinhle,Cooper,zinhle.cooper@stewart-harrison.co.uk,Cadet,Active,Company Saepe 36,+27 62 648 1595,Male,2000-01-12
28,TAC-550,Tactics Cumque 1,456,Completed,2025-12-26,2026-03-25,115,SN-2022-3984,Zinhle,Cooper,zinhle.cooper@stewart-harrison.co.uk,Cadet,Active,Company Saepe 36,+27 62 648 1595,Male,2000-01-12
2,ENG-406,Engineering Impedit 2,457,Completed,2025-12-14,2026-02-06,115,SN-2022-3984,Zinhle,Cooper,zinhle.cooper@stewart-harrison.co.uk,Cadet,Active,Company Saepe 36,+27 62 648 1595,Male,2000-01-12
7,TAC-12,Tactics Cumque 1,458,Completed,2025-12-22,2026-03-19,116,SN-2025-3560,Thembisile,Sameya,thembisile.sameya@mabanga-hlumakazi.com,Recruit,Active,Company Id 33,+27 60 456 9024,Male,1997-09-14
12,TAC-960,Tactics Ipsa 3,459,Completed,2025-07-19,2025-09-23,116,SN-2025-3560,Thembisile,Sameya,thembisile.sameya@mabanga-hlumakazi.com,Recruit,Active,Company Id 33,+27 60 456 9024,Male,1997-09-14
24,TAC-593,Tactics Eligendi 4,460,Completed,2025-11-03,2025-12-19,116,SN-2025-3560,Thembisile,Sameya,thembisile.sameya@mabanga-hlumakazi.com,Recruit,Active,Company Id 33,+27 60 456 9024,Male,1997-09-14
20,ENG-258,Engineering Deleniti 5,461,Completed,2025-05-27,2025-08-15,116,SN-2025-3560,Thembisile,Sameya,thembisile.sameya@mabanga-hlumakazi.com,Recruit,Active,Company Id 33,+27 60 456 9024,Male,1997-09-14
3,TAC-160,Tactics Reprehenderit 4,462,Completed,2025-07-06,2025-09-02,117,SN-2022-9459,Robin,Msomi,robin.msomi@begum.com,Recruit,Active,Company Id 33,+27 79 436 9930,Female,1999-12-04
26,WEA-874,Weapons Odit 3,463,Completed,2025-01-20,2025-02-27,117,SN-2022-9459,Robin,Msomi,robin.msomi@begum.com,Recruit,Active,Company Id 33,+27 79 436 9930,Female,1999-12-04
22,INT-17,Intelligence Assumenda 2,464,Completed,2025-09-30,2025-11-22,117,SN-2022-9459,Robin,Msomi,robin.msomi@begum.com,Recruit,Active,Company Id 33,+27 79 436 9930,Female,1999-12-04
17,INT-234,Intelligence In 2,465,Failed,2025-07-22,2025-10-01,118,SN-2021-5414,Tinashe,Mbunjwa,tinashe.mbunjwa@mabhena-guma.info,Private,Active,Company Architecto 12,+27 83 703 4268,Male,2002-03-25
19,WEA-297,Weapons Doloremque 4,466,Completed,2026-01-01,2026-03-27,118,SN-2021-5414,Tinashe,Mbunjwa,tinashe.mbunjwa@mabhena-guma.info,Private,Active,Company Architecto 12,+27 83 703 4268,Male,2002-03-25
4,TAC-784,Tactics Harum 4,467,Completed,2025-03-04,2025-05-02,118,SN-2021-5414,Tinashe,Mbunjwa,tinashe.mbunjwa@mabhena-guma.info,Private,Active,Company Architecto 12,+27 83 703 4268,Male,2002-03-25
27,TAC-105,Tactics Odio 3,468,Failed,2025-02-13,2025-05-09,118,SN-2021-5414,Tinashe,Mbunjwa,tinashe.mbunjwa@mabhena-guma.info,Private,Active,Company Architecto 12,+27 83 703 4268,Male,2002-03-25
10,TAC-354,Tactics Qui 4,469,Failed,2025-04-16,2025-06-20,119,SN-2020-2061,Nqobizitha,Molefe,nqobizitha.molefe@nyawo.net,Cadet,Active,Company Saepe 36,+27 83 125 2905,Female,1995-01-19
28,TAC-550,Tactics Cumque 1,470,Completed,2025-03-21,2025-05-11,119,SN-2020-2061,Nqobizitha,Molefe,nqobizitha.molefe@nyawo.net,Cadet,Active,Company Saepe 36,+27 83 125 2905,Female,1995-01-19
1,INT-179,Intelligence Occaecati 4,471,Completed,2025-07-10,2025-09-17,119,SN-2020-2061,Nqobizitha,Molefe,nqobizitha.molefe@nyawo.net,Cadet,Active,Company Saepe 36,+27 83 125 2905,Female,1995-01-19
5,LEA-358,Leadership Corrupti 3,472,Completed,2025-10-23,2025-11-22,119,SN-2020-2061,Nqobizitha,Molefe,nqobizitha.molefe@nyawo.net,Cadet,Active,Company Saepe 36,+27 83 125 2905,Female,1995-01-19
12,TAC-960,Tactics Ipsa 3,473,Completed,2025-05-22,2025-08-08,119,SN-2020-2061,Nqobizitha,Molefe,nqobizitha.molefe@nyawo.net,Cadet,Active,Company Saepe 36,+27 83 125 2905,Female,1995-01-19
26,WEA-874,Weapons Odit 3,474,Completed,2025-02-23,2025-04-08,120,SN-2022-3699,Nozibusiso,Hargreaves,nozibusiso.hargreaves@thomas-burns.co.uk,Recruit,Active,Company Saepe 36,+27 74 754 8285,Female,2004-02-15
8,TAC-839,Tactics Magni 2,475,Completed,2025-01-25,2025-03-27,120,SN-2022-3699,Nozibusiso,Hargreaves,nozibusiso.hargreaves@thomas-burns.co.uk,Recruit,Active,Company Saepe 36,+27 74 754 8285,Female,2004-02-15
24,TAC-593,Tactics Eligendi 4,476,Completed,2025-09-19,2025-11-09,120,SN-2022-3699,Nozibusiso,Hargreaves,nozibusiso.hargreaves@thomas-burns.co.uk,Recruit,Active,Company Saepe 36,+27 74 754 8285,Female,2004-02-15
7,TAC-12,Tactics Cumque 1,477,Completed,2025-09-29,2025-11-01,120,SN-2022-3699,Nozibusiso,Hargreaves,nozibusiso.hargreaves@thomas-burns.co.uk,Recruit,Active,Company Saepe 36,+27 74 754 8285,Female,2004-02-15
2,ENG-406,Engineering Impedit 2,478,Completed,2025-04-11,2025-05-11,121,SN-2025-3805,Guy,Dludlu,guy.dludlu@gray-harris.com,Recruit,Active,Company Id 33,+27 78 681 7639,Female,1996-08-08
14,INT-386,Intelligence Consequatur 5,479,Failed,2025-07-21,2025-10-12,121,SN-2025-3805,Guy,Dludlu,guy.dludlu@gray-harris.com,Recruit,Active,Company Id 33,+27 78 681 7639,Female,1996-08-08
18,ENG-849,Engineering Natus 3,480,Completed,2025-02-01,2025-04-01,121,SN-2025-3805,Guy,Dludlu,guy.dludlu@gray-harris.com,Recruit,Active,Company Id 33,+27 78 681 7639,Female,1996-08-08
13,ENG-947,Engineering Quasi 2,481,Failed,2025-11-15,2026-02-04,122,SN-2025-4649,Pieter,Botha,pieter.botha@james-stevens.co.uk,Recruit,Active,Company Id 33,+27 63 364 4616,Female,2003-08-18
5,LEA-358,Leadership Corrupti 3,482,Completed,2025-09-26,2025-11-19,122,SN-2025-4649,Pieter,Botha,pieter.botha@james-stevens.co.uk,Recruit,Active,Company Id 33,+27 63 364 4616,Female,2003-08-18
17,INT-234,Intelligence In 2,483,Completed,2025-11-19,2026-01-02,122,SN-2025-4649,Pieter,Botha,pieter.botha@james-stevens.co.uk,Recruit,Active,Company Id 33,+27 63 364 4616,Female,2003-08-18
21,INT-540,Intelligence Pariatur 1,484,Completed,2026-01-02,2026-03-23,122,SN-2025-4649,Pieter,Botha,pieter.botha@james-stevens.co.uk,Recruit,Active,Company Id 33,+27 63 364 4616,Female,2003-08-18
25,LEA-987,Leadership Corporis 2,485,Failed,2025-07-26,2025-10-15,123,SN-2023-91,Sipho,Chapman,sipho.chapman@majoka.com,Recruit,Active,Company Adipisci 10,+27 74 892 6472,Female,2000-01-08
2,ENG-406,Engineering Impedit 2,486,Completed,2025-12-16,2026-02-09,123,SN-2023-91,Sipho,Chapman,sipho.chapman@majoka.com,Recruit,Active,Company Adipisci 10,+27 74 892 6472,Female,2000-01-08
11,INT-616,Intelligence Laboriosam 4,487,Completed,2025-04-06,2025-07-05,123,SN-2023-91,Sipho,Chapman,sipho.chapman@majoka.com,Recruit,Active,Company Adipisci 10,+27 74 892 6472,Female,2000-01-08
9,ENG-738,Engineering Magnam 1,488,Failed,2026-01-03,2026-02-13,123,SN-2023-91,Sipho,Chapman,sipho.chapman@majoka.com,Recruit,Active,Company Adipisci 10,+27 74 892 6472,Female,2000-01-08
22,INT-17,Intelligence Assumenda 2,489,Failed,2025-12-21,2026-01-25,123,SN-2023-91,Sipho,Chapman,sipho.chapman@majoka.com,Recruit,Active,Company Adipisci 10,+27 74 892 6472,Female,2000-01-08
14,INT-386,Intelligence Consequatur 5,490,Failed,2025-12-31,2026-02-18,124,SN-2024-9938,Thembeka,Woodward,thembeka.woodward@swazi.net,Recruit,Active,Company Sunt 93,+27 63 550 1641,Female,2006-10-22
1,INT-179,Intelligence Occaecati 4,491,Failed,2025-08-12,2025-09-18,124,SN-2024-9938,Thembeka,Woodward,thembeka.woodward@swazi.net,Recruit,Active,Company Sunt 93,+27 63 550 1641,Female,2006-10-22
15,LEA-49,Leadership Neque 4,492,Completed,2025-07-06,2025-08-07,124,SN-2024-9938,Thembeka,Woodward,thembeka.woodward@swazi.net,Recruit,Active,Company Sunt 93,+27 63 550 1641,Female,2006-10-22
24,TAC-593,Tactics Eligendi 4,493,Failed,2026-01-04,2026-02-09,124,SN-2024-9938,Thembeka,Woodward,thembeka.woodward@swazi.net,Recruit,Active,Company Sunt 93,+27 63 550 1641,Female,2006-10-22
26,WEA-874,Weapons Odit 3,494,Failed,2025-12-30,2026-03-05,124,SN-2024-9938,Thembeka,Woodward,thembeka.woodward@swazi.net,Recruit,Active,Company Sunt 93,+27 63 550 1641,Female,2006-10-22
21,INT-540,Intelligence Pariatur 1,495,Completed,2025-02-02,2025-03-06,125,SN-2022-900,Gugu,Fakude,gugu.fakude@griffiths-johnson.com,Cadet,Active,Company Sunt 93,+27 79 304 2407,Female,2001-03-23
22,INT-17,Intelligence Assumenda 2,496,Failed,2025-05-22,2025-06-30,125,SN-2022-900,Gugu,Fakude,gugu.fakude@griffiths-johnson.com,Cadet,Active,Company Sunt 93,+27 79 304 2407,Female,2001-03-23
10,TAC-354,Tactics Qui 4,497,Completed,2025-04-05,2025-05-23,125,SN-2022-900,Gugu,Fakude,gugu.fakude@griffiths-johnson.com,Cadet,Active,Company Sunt 93,+27 79 304 2407,Female,2001-03-23
14,INT-386,Intelligence Consequatur 5,498,Completed,2025-03-20,2025-04-23,125,SN-2022-900,Gugu,Fakude,gugu.fakude@griffiths-johnson.com,Cadet,Active,Company Sunt 93,+27 79 304 2407,Female,2001-03-23
9,ENG-738,Engineering Magnam 1,499,Failed,2025-09-22,2025-10-25,126,SN-2025-3106,Thalente,Walsh,thalente.walsh@briggs.info,Private,Active,Company Sunt 93,+27 61 600 5352,Male,2000-03-12
24,TAC-593,Tactics Eligendi 4,500,Completed,2025-11-10,2026-01-26,126,SN-2025-3106,Thalente,Walsh,thalente.walsh@briggs.info,Private,Active,Company Sunt 93,+27 61 600 5352,Male,2000-03-12
13,ENG-947,Engineering Quasi 2,501,Failed,2025-07-27,2025-10-18,126,SN-2025-3106,Thalente,Walsh,thalente.walsh@briggs.info,Private,Active,Company Sunt 93,+27 61 600 5352,Male,2000-03-12
6,INT-623,Intelligence Unde 1,502,Completed,2025-08-17,2025-11-14,126,SN-2025-3106,Thalente,Walsh,thalente.walsh@briggs.info,Private,Active,Company Sunt 93,+27 61 600 5352,Male,2000-03-12
16,INT-29,Intelligence Debitis 2,503,Failed,2025-04-10,2025-06-10,127,SN-2025-7783,Barry,Clark,barry.clark@rogers.net,Recruit,Active,Company Sunt 93,+27 79 163 9474,Male,1996-01-31
21,INT-540,Intelligence Pariatur 1,504,Completed,2026-01-09,2026-03-08,127,SN-2025-7783,Barry,Clark,barry.clark@rogers.net,Recruit,Active,Company Sunt 93,+27 79 163 9474,Male,1996-01-31
8,TAC-839,Tactics Magni 2,505,Completed,2025-10-10,2025-11-21,127,SN-2025-7783,Barry,Clark,barry.clark@rogers.net,Recruit,Active,Company Sunt 93,+27 79 163 9474,Male,1996-01-31
20,ENG-258,Engineering Deleniti 5,506,Completed,2025-05-31,2025-08-16,128,SN-2021-137,Thandazile,Bhejelibomvu,thandazile.bhejelibomvu@robinson.com,Private,Active,Company Architecto 12,+27 78 986 6738,Male,2002-03-15
3,TAC-160,Tactics Reprehenderit 4,507,Completed,2025-09-27,2025-11-26,128,SN-2021-137,Thandazile,Bhejelibomvu,thandazile.bhejelibomvu@robinson.com,Private,Active,Company Architecto 12,+27 78 986 6738,Male,2002-03-15
4,TAC-784,Tactics Harum 4,508,Failed,2025-05-21,2025-07-10,128,SN-2021-137,Thandazile,Bhejelibomvu,thandazile.bhejelibomvu@robinson.com,Private,Active,Company Architecto 12,+27 78 986 6738,Male,2002-03-15
15,LEA-49,Leadership Neque 4,509,Completed,2025-07-03,2025-08-08,128,SN-2021-137,Thandazile,Bhejelibomvu,thandazile.bhejelibomvu@robinson.com,Private,Active,Company Architecto 12,+27 78 986 6738,Male,2002-03-15
1,INT-179,Intelligence Occaecati 4,510,Failed,2025-02-22,2025-04-04,129,SN-2022-3571,Sibusiso,Masinga,sibusiso.masinga@reynolds.co.uk,Private,Active,Company Architecto 12,+27 76 859 3123,Male,1997-12-30
22,INT-17,Intelligence Assumenda 2,511,Completed,2025-08-02,2025-10-13,129,SN-2022-3571,Sibusiso,Masinga,sibusiso.masinga@reynolds.co.uk,Private,Active,Company Architecto 12,+27 76 859 3123,Male,1997-12-30
16,INT-29,Intelligence Debitis 2,512,Completed,2025-09-22,2025-11-15,129,SN-2022-3571,Sibusiso,Masinga,sibusiso.masinga@reynolds.co.uk,Private,Active,Company Architecto 12,+27 76 859 3123,Male,1997-12-30
14,INT-386,Intelligence Consequatur 5,513,Failed,2025-02-12,2025-05-09,130,SN-2025-6004,Toby,Dlamini,toby.dlamini@nicholson.net,Recruit,Active,Company Id 33,+27 78 688 2791,Female,2005-04-21
26,WEA-874,Weapons Odit 3,514,Failed,2025-01-21,2025-03-18,130,SN-2025-6004,Toby,Dlamini,toby.dlamini@nicholson.net,Recruit,Active,Company Id 33,+27 78 688 2791,Female,2005-04-21
5,LEA-358,Leadership Corrupti 3,515,Completed,2025-02-22,2025-04-16,130,SN-2025-6004,Toby,Dlamini,toby.dlamini@nicholson.net,Recruit,Active,Company Id 33,+27 78 688 2791,Female,2005-04-21
4,TAC-784,Tactics Harum 4,516,Completed,2025-01-15,2025-03-24,130,SN-2025-6004,Toby,Dlamini,toby.dlamini@nicholson.net,Recruit,Active,Company Id 33,+27 78 688 2791,Female,2005-04-21
13,ENG-947,Engineering Quasi 2,517,Failed,2025-12-24,2026-01-31,130,SN-2025-6004,Toby,Dlamini,toby.dlamini@nicholson.net,Recruit,Active,Company Id 33,+27 78 688 2791,Female,2005-04-21
9,ENG-738,Engineering Magnam 1,518,Completed,2025-03-05,2025-04-27,131,SN-2023-3354,Thandiwe,Sibanda,thandiwe.sibanda@ncongwane-mdletshe.org,Private,Active,Company Architecto 12,+27 79 672 1401,Female,2005-08-30
25,LEA-987,Leadership Corporis 2,519,Failed,2025-04-11,2025-07-09,131,SN-2023-3354,Thandiwe,Sibanda,thandiwe.sibanda@ncongwane-mdletshe.org,Private,Active,Company Architecto 12,+27 79 672 1401,Female,2005-08-30
20,ENG-258,Engineering Deleniti 5,520,Completed,2025-10-14,2025-12-20,131,SN-2023-3354,Thandiwe,Sibanda,thandiwe.sibanda@ncongwane-mdletshe.org,Private,Active,Company Architecto 12,+27 79 672 1401,Female,2005-08-30
28,TAC-550,Tactics Cumque 1,521,Completed,2025-06-26,2025-09-12,131,SN-2023-3354,Thandiwe,Sibanda,thandiwe.sibanda@ncongwane-mdletshe.org,Private,Active,Company Architecto 12,+27 79 672 1401,Female,2005-08-30
23,INT-111,Intelligence Est 2,522,Completed,2025-04-12,2025-07-03,131,SN-2023-3354,Thandiwe,Sibanda,thandiwe.sibanda@ncongwane-mdletshe.org,Private,Active,Company Architecto 12,+27 79 672 1401,Female,2005-08-30
9,ENG-738,Engineering Magnam 1,523,Completed,2025-06-16,2025-09-07,132,SN-2020-1351,Gavin,Green,gavin.green@mlalane.com,Cadet,Active,Company Id 33,+27 79 507 3033,Female,2006-01-10
8,TAC-839,Tactics Magni 2,524,Failed,2025-11-08,2025-12-31,132,SN-2020-1351,Gavin,Green,gavin.green@mlalane.com,Cadet,Active,Company Id 33,+27 79 507 3033,Female,2006-01-10
5,LEA-358,Leadership Corrupti 3,525,Failed,2025-08-07,2025-09-12,132,SN-2020-1351,Gavin,Green,gavin.green@mlalane.com,Cadet,Active,Company Id 33,+27 79 507 3033,Female,2006-01-10
7,TAC-12,Tactics Cumque 1,526,Completed,2025-10-05,2025-11-27,132,SN-2020-1351,Gavin,Green,gavin.green@mlalane.com,Cadet,Active,Company Id 33,+27 79 507 3033,Female,2006-01-10
6,INT-623,Intelligence Unde 1,527,Failed,2025-10-03,2025-12-28,132,SN-2020-1351,Gavin,Green,gavin.green@mlalane.com,Cadet,Active,Company Id 33,+27 79 507 3033,Female,2006-01-10
5,LEA-358,Leadership Corrupti 3,528,Completed,2025-06-15,2025-08-29,133,SN-2025-2554,Molly,Barker,molly.barker@nontanda.biz,Recruit,Active,Company Architecto 12,+27 78 320 5756,Female,2003-08-30
6,INT-623,Intelligence Unde 1,529,Completed,2025-11-15,2026-01-04,133,SN-2025-2554,Molly,Barker,molly.barker@nontanda.biz,Recruit,Active,Company Architecto 12,+27 78 320 5756,Female,2003-08-30
14,INT-386,Intelligence Consequatur 5,530,Completed,2025-11-12,2026-01-19,133,SN-2025-2554,Molly,Barker,molly.barker@nontanda.biz,Recruit,Active,Company Architecto 12,+27 78 320 5756,Female,2003-08-30
22,INT-17,Intelligence Assumenda 2,531,Failed,2025-12-16,2026-02-04,134,SN-2024-6479,Zenzile,Patel,zenzile.patel@khulu-hangala.com,Private,Active,Company Saepe 36,+27 82 159 4625,Male,1996-07-20
21,INT-540,Intelligence Pariatur 1,532,Completed,2025-03-12,2025-05-10,134,SN-2024-6479,Zenzile,Patel,zenzile.patel@khulu-hangala.com,Private,Active,Company Saepe 36,+27 82 159 4625,Male,1996-07-20
12,TAC-960,Tactics Ipsa 3,533,Completed,2025-11-05,2026-01-26,134,SN-2024-6479,Zenzile,Patel,zenzile.patel@khulu-hangala.com,Private,Active,Company Saepe 36,+27 82 159 4625,Male,1996-07-20
3,TAC-160,Tactics Reprehenderit 4,534,Completed,2026-01-11,2026-03-29,135,SN-2024-6499,Kayleigh,Madlanduna,kayleigh.madlanduna@mdunge.com,Recruit,Active,Company Architecto 12,+27 73 748 4624,Male,2008-01-04
10,TAC-354,Tactics Qui 4,535,Completed,2025-06-01,2025-07-24,135,SN-2024-6499,Kayleigh,Madlanduna,kayleigh.madlanduna@mdunge.com,Recruit,Active,Company Architecto 12,+27 73 748 4624,Male,2008-01-04
11,INT-616,Intelligence Laboriosam 4,536,Failed,2025-06-07,2025-08-25,135,SN-2024-6499,Kayleigh,Madlanduna,kayleigh.madlanduna@mdunge.com,Recruit,Active,Company Architecto 12,+27 73 748 4624,Male,2008-01-04
28,TAC-550,Tactics Cumque 1,537,Failed,2025-05-08,2025-06-16,136,SN-2022-8431,Tinashe,Mgabadeli,tinashe.mgabadeli@langa-gina.biz,Private,Active,Company Adipisci 10,+27 82 449 3384,Female,2002-09-05
17,INT-234,Intelligence In 2,538,Completed,2025-06-06,2025-07-10,136,SN-2022-8431,Tinashe,Mgabadeli,tinashe.mgabadeli@langa-gina.biz,Private,Active,Company Adipisci 10,+27 82 449 3384,Female,2002-09-05
4,TAC-784,Tactics Harum 4,539,Completed,2025-08-04,2025-09-04,136,SN-2022-8431,Tinashe,Mgabadeli,tinashe.mgabadeli@langa-gina.biz,Private,Active,Company Adipisci 10,+27 82 449 3384,Female,2002-09-05
30,ENG-671,Engineering Eum 4,540,Completed,2025-08-13,2025-10-10,137,SN-2024-3557,Lerato,Sibanda,lerato.sibanda@mpangazitha-makhathini.org,Private,Active,Company Adipisci 10,+27 61 502 8685,Male,1995-12-28
7,TAC-12,Tactics Cumque 1,541,Completed,2025-04-22,2025-07-08,137,SN-2024-3557,Lerato,Sibanda,lerato.sibanda@mpangazitha-makhathini.org,Private,Active,Company Adipisci 10,+27 61 502 8685,Male,1995-12-28
26,WEA-874,Weapons Odit 3,542,Completed,2025-07-06,2025-08-17,137,SN-2024-3557,Lerato,Sibanda,lerato.sibanda@mpangazitha-makhathini.org,Private,Active,Company Adipisci 10,+27 61 502 8685,Male,1995-12-28
7,TAC-12,Tactics Cumque 1,543,Completed,2025-07-23,2025-09-28,138,SN-2023-7094,Zinhle,Ndlovu,zinhle.ndlovu@jones-taylor.com,Cadet,Active,Company Architecto 12,+27 82 318 2097,Female,1998-12-18
26,WEA-874,Weapons Odit 3,544,Failed,2025-10-24,2025-12-11,138,SN-2023-7094,Zinhle,Ndlovu,zinhle.ndlovu@jones-taylor.com,Cadet,Active,Company Architecto 12,+27 82 318 2097,Female,1998-12-18
28,TAC-550,Tactics Cumque 1,545,Completed,2025-12-09,2026-03-03,138,SN-2023-7094,Zinhle,Ndlovu,zinhle.ndlovu@jones-taylor.com,Cadet,Active,Company Architecto 12,+27 82 318 2097,Female,1998-12-18
29,ENG-19,Engineering Similique 1,546,Failed,2025-05-20,2025-08-12,138,SN-2023-7094,Zinhle,Ndlovu,zinhle.ndlovu@jones-taylor.com,Cadet,Active,Company Architecto 12,+27 82 318 2097,Female,1998-12-18
23,INT-111,Intelligence Est 2,547,Completed,2025-08-27,2025-10-22,139,SN-2022-5589,Philip,Jones,philip.jones@shezi-gwanyana.com,Cadet,Active,Company Architecto 12,+27 72 932 3622,Male,2006-04-25
24,TAC-593,Tactics Eligendi 4,548,Completed,2026-01-07,2026-02-13,139,SN-2022-5589,Philip,Jones,philip.jones@shezi-gwanyana.com,Cadet,Active,Company Architecto 12,+27 72 932 3622,Male,2006-04-25
7,TAC-12,Tactics Cumque 1,549,Completed,2025-06-18,2025-08-22,139,SN-2022-5589,Philip,Jones,philip.jones@shezi-gwanyana.com,Cadet,Active,Company Architecto 12,+27 72 932 3622,Male,2006-04-25
26,WEA-874,Weapons Odit 3,550,Failed,2025-12-15,2026-02-08,140,SN-2024-4498,Noxolo,Nyazitla,noxolo.nyazitla@perry.biz,Cadet,Active,Company Sunt 93,+27 63 318 1705,Female,2005-11-15
24,TAC-593,Tactics Eligendi 4,551,Failed,2026-01-03,2026-02-22,140,SN-2024-4498,Noxolo,Nyazitla,noxolo.nyazitla@perry.biz,Cadet,Active,Company Sunt 93,+27 63 318 1705,Female,2005-11-15
18,ENG-849,Engineering Natus 3,552,Completed,2025-01-24,2025-04-18,140,SN-2024-4498,Noxolo,Nyazitla,noxolo.nyazitla@perry.biz,Cadet,Active,Company Sunt 93,+27 63 318 1705,Female,2005-11-15
28,TAC-550,Tactics Cumque 1,553,Failed,2025-10-30,2026-01-03,140,SN-2024-4498,Noxolo,Nyazitla,noxolo.nyazitla@perry.biz,Cadet,Active,Company Sunt 93,+27 63 318 1705,Female,2005-11-15
25,LEA-987,Leadership Corporis 2,554,Completed,2025-01-15,2025-02-27,140,SN-2024-4498,Noxolo,Nyazitla,noxolo.nyazitla@perry.biz,Cadet,Active,Company Sunt 93,+27 63 318 1705,Female,2005-11-15
13,ENG-947,Engineering Quasi 2,555,Failed,2025-07-11,2025-09-25,141,SN-2024-4363,Nandi,Naidoo,nandi.naidoo@reid.co.uk,Recruit,Active,Company Adipisci 10,+27 79 898 7233,Female,2005-01-27
3,TAC-160,Tactics Reprehenderit 4,556,Failed,2025-10-23,2025-12-12,141,SN-2024-4363,Nandi,Naidoo,nandi.naidoo@reid.co.uk,Recruit,Active,Company Adipisci 10,+27 79 898 7233,Female,2005-01-27
21,INT-540,Intelligence Pariatur 1,557,Failed,2025-09-19,2025-11-23,141,SN-2024-4363,Nandi,Naidoo,nandi.naidoo@reid.co.uk,Recruit,Active,Company Adipisci 10,+27 79 898 7233,Female,2005-01-27
10,TAC-354,Tactics Qui 4,558,Completed,2025-03-24,2025-06-17,142,SN-2022-2510,Nokulunga,Ntshangase,nokulunga.ntshangase@kubheka-gcugcwa.biz,Private,Active,Company Architecto 12,+27 78 741 4676,Female,1995-04-27
21,INT-540,Intelligence Pariatur 1,559,Failed,2025-11-26,2025-12-27,142,SN-2022-2510,Nokulunga,Ntshangase,nokulunga.ntshangase@kubheka-gcugcwa.biz,Private,Active,Company Architecto 12,+27 78 741 4676,Female,1995-04-27
4,TAC-784,Tactics Harum 4,560,Completed,2025-01-13,2025-03-20,142,SN-2022-2510,Nokulunga,Ntshangase,nokulunga.ntshangase@kubheka-gcugcwa.biz,Private,Active,Company Architecto 12,+27 78 741 4676,Female,1995-04-27
8,TAC-839,Tactics Magni 2,561,Failed,2025-03-12,2025-04-24,143,SN-2025-9681,Kudakwashe,Molefe,kudakwashe.molefe@ngcemu.com,Cadet,Active,Company Adipisci 10,+27 63 983 2819,Male,1996-06-30
